"","spot_class","first_type","second_type","first_class","second_class","min_score","singlet_score","conv_all","conv_doublet"
"2851","singlet","Granule","Oligodendrocytes",FALSE,FALSE,203.222825623943,204.095810954546,TRUE,TRUE
"2852","singlet","Granule","Astrocytes",FALSE,FALSE,847.904740279701,856.647356266384,TRUE,TRUE
"2853","singlet","Granule","Astrocytes",FALSE,FALSE,802.954452685444,813.623335085485,TRUE,TRUE
"2854","singlet","Granule","Astrocytes",FALSE,FALSE,694.343305294639,696.580209012844,TRUE,TRUE
"2855","singlet","Granule","Polydendrocytes",FALSE,FALSE,455.263991471853,464.959337762643,TRUE,TRUE
"2856","doublet_uncertain","Purkinje","Bergmann",FALSE,FALSE,228.136512188438,257.819323197696,TRUE,TRUE
"2857","singlet","Granule","UBCs",FALSE,FALSE,321.296326613192,321.987780437757,TRUE,TRUE
"2858","doublet_certain","Bergmann","Granule",TRUE,FALSE,455.773422604838,495.764132758017,TRUE,TRUE
"2859","singlet","Golgi","MLI2",FALSE,FALSE,735.432876921292,747.415241543472,TRUE,TRUE
"2860","singlet","Granule","Golgi",FALSE,FALSE,195.210450041712,197.814794421683,TRUE,TRUE
"2861","doublet_uncertain","Bergmann","MLI1",FALSE,FALSE,420.62839316465,481.517791851338,TRUE,TRUE
"2862","doublet_certain","Purkinje","Bergmann",FALSE,FALSE,660.158018792273,757.922239533805,TRUE,TRUE
"2863","singlet","Granule","Astrocytes",FALSE,FALSE,164.523526097172,170.480060562769,TRUE,TRUE
"2864","singlet","Purkinje","Bergmann",FALSE,FALSE,170.500706043758,189.529420645463,TRUE,TRUE
"2865","doublet_certain","Granule","Polydendrocytes",FALSE,FALSE,607.27678805431,639.695773790618,TRUE,TRUE
"2866","singlet","Granule","Astrocytes",FALSE,FALSE,661.748556193783,663.608540597976,TRUE,TRUE
"2867","singlet","Granule","MLI2",FALSE,FALSE,577.441691128578,595.345718664159,TRUE,TRUE
"2868","singlet","Granule","Astrocytes",FALSE,FALSE,711.690595021142,731.857256535262,TRUE,TRUE
"2869","singlet","Bergmann","Oligodendrocytes",FALSE,FALSE,388.220385222346,395.661942697186,TRUE,TRUE
"2870","singlet","Granule","Oligodendrocytes",FALSE,FALSE,726.372149041816,731.379526204811,TRUE,TRUE
"2871","doublet_certain","Granule","Astrocytes",FALSE,FALSE,972.780702715747,1027.44309266111,TRUE,TRUE
"2872","doublet_uncertain","Purkinje","Candelabrum",FALSE,FALSE,1107.6222481267,1153.96211547109,TRUE,TRUE
"2873","singlet","Purkinje","Bergmann",FALSE,FALSE,1008.43449019493,1014.03863178042,TRUE,TRUE
"2874","singlet","Granule","Oligodendrocytes",FALSE,FALSE,373.904104167223,376.494955530756,TRUE,TRUE
"2875","singlet","Granule","Astrocytes",FALSE,FALSE,388.104106886923,396.524625595825,TRUE,TRUE
"2876","singlet","Granule","Polydendrocytes",FALSE,FALSE,451.735151373539,452.095333413997,TRUE,TRUE
"2877","doublet_certain","Granule","Purkinje",FALSE,FALSE,1371.74486017208,1408.29395865977,TRUE,TRUE
"2878","singlet","Granule","Astrocytes",FALSE,FALSE,613.943007894403,634.950431515333,TRUE,TRUE
"2879","singlet","Granule","Astrocytes",FALSE,FALSE,794.771592791549,794.73061310869,TRUE,TRUE
"2880","singlet","MLI2","Endothelial",FALSE,FALSE,257.34648575703,263.246800392046,TRUE,TRUE
"2881","singlet","Granule","Oligodendrocytes",FALSE,FALSE,227.87881937466,234.929691118763,TRUE,TRUE
"2882","singlet","Granule","Globular",FALSE,FALSE,628.893191836786,633.907123328292,TRUE,TRUE
"2883","singlet","Granule","Polydendrocytes",FALSE,FALSE,214.727953285279,218.529356955352,TRUE,TRUE
"2884","doublet_certain","Bergmann","Granule",TRUE,FALSE,840.826919080667,889.642146936275,TRUE,TRUE
"2885","singlet","Oligodendrocytes","Ependymal",FALSE,FALSE,532.698530253518,550.480736445473,TRUE,TRUE
"2886","singlet","MLI2","Astrocytes",TRUE,FALSE,361.933161712753,367.113649427674,TRUE,TRUE
"2887","singlet","Granule","Globular",FALSE,FALSE,419.267591351214,420.424907383809,TRUE,TRUE
"2888","singlet","Oligodendrocytes","Granule",FALSE,FALSE,621.78972419439,635.575765630892,TRUE,TRUE
"2889","singlet","Granule","Oligodendrocytes",FALSE,FALSE,405.784381919526,412.573240162463,TRUE,TRUE
"2890","singlet","Granule","Oligodendrocytes",FALSE,FALSE,223.645587252423,225.778771651113,TRUE,TRUE
"2891","singlet","Granule","Astrocytes",FALSE,FALSE,297.409144086942,300.975243189315,TRUE,TRUE
"2892","singlet","Granule","Oligodendrocytes",FALSE,FALSE,178.368821675064,180.407901668149,TRUE,TRUE
"2893","singlet","Granule","Polydendrocytes",FALSE,FALSE,651.366566122532,652.945709814502,TRUE,TRUE
"2894","doublet_certain","Astrocytes","Granule",TRUE,FALSE,467.375425115308,494.224490815182,TRUE,TRUE
"2895","singlet","Granule","Polydendrocytes",FALSE,FALSE,403.046058600385,406.156936223443,TRUE,TRUE
"2896","doublet_certain","MLI2","Endothelial",FALSE,FALSE,391.256938282647,432.987433005752,TRUE,TRUE
"2897","singlet","Granule","Ependymal",FALSE,FALSE,460.038724624379,463.606130882064,TRUE,TRUE
"2898","singlet","Granule","Astrocytes",FALSE,FALSE,1108.90850052855,1122.44816044974,TRUE,TRUE
"2899","singlet","Granule","Astrocytes",FALSE,FALSE,969.875371014055,972.595346440969,TRUE,TRUE
"2900","singlet","Bergmann","Fibroblast",TRUE,FALSE,750.226591817122,761.412260890887,TRUE,TRUE
"2901","singlet","Polydendrocytes","Astrocytes",FALSE,FALSE,363.783302722684,374.401464131091,TRUE,TRUE
"2902","singlet","Granule","Oligodendrocytes",FALSE,FALSE,386.554222800834,393.769315746353,TRUE,TRUE
"2903","doublet_uncertain","MLI2","Bergmann",TRUE,FALSE,508.345786518668,551.372379245655,TRUE,TRUE
"2904","singlet","Granule","Bergmann",FALSE,TRUE,538.653108731755,560.974471019345,TRUE,TRUE
"2905","singlet","Bergmann","Lugaro",FALSE,FALSE,164.894728877711,172.297982906634,TRUE,TRUE
"2906","singlet","Granule","Macrophages",FALSE,FALSE,511.423169655254,514.396257519054,TRUE,TRUE
"2907","singlet","Granule","Oligodendrocytes",FALSE,FALSE,409.36382406135,412.942881062651,TRUE,TRUE
"2908","singlet","Granule","Oligodendrocytes",FALSE,FALSE,604.394903629974,607.720360207064,TRUE,TRUE
"2909","singlet","Astrocytes","Granule",FALSE,FALSE,421.377279623967,434.52865935533,TRUE,TRUE
"2910","singlet","Granule","Lugaro",FALSE,FALSE,934.679212868856,955.792482195331,TRUE,TRUE
"2911","singlet","Astrocytes","Oligodendrocytes",FALSE,FALSE,301.18823749075,306.633112699109,TRUE,TRUE
"2912","singlet","Granule","Astrocytes",FALSE,FALSE,275.938670697581,279.772168075381,TRUE,TRUE
"2913","singlet","Granule","Endothelial",FALSE,FALSE,778.115943266877,784.535568471365,TRUE,TRUE
"2914","singlet","Granule","Oligodendrocytes",FALSE,FALSE,578.832998022598,580.467534193599,TRUE,TRUE
"2915","singlet","Granule","Fibroblast",FALSE,FALSE,685.355018968989,693.414808904817,TRUE,TRUE
"2916","doublet_uncertain","Oligodendrocytes","Granule",FALSE,FALSE,465.638321800294,507.918181126424,TRUE,TRUE
"2917","singlet","Granule","Ependymal",FALSE,FALSE,307.538792205493,315.536501451441,TRUE,TRUE
"2918","singlet","Granule","MLI2",FALSE,FALSE,821.788877011347,822.085363322825,TRUE,TRUE
"2919","singlet","Granule","Oligodendrocytes",FALSE,FALSE,561.052260010555,562.56039079042,TRUE,TRUE
"2920","singlet","Granule","Astrocytes",FALSE,FALSE,769.798692528292,771.37886278691,TRUE,TRUE
"2921","singlet","Granule","Astrocytes",FALSE,FALSE,285.912855627805,288.42021197047,TRUE,TRUE
"2922","doublet_certain","Granule","Astrocytes",FALSE,FALSE,1230.82291481947,1351.25323315346,TRUE,TRUE
"2923","singlet","Bergmann","MLI2",FALSE,FALSE,267.346917874803,284.303751749929,TRUE,TRUE
"2924","singlet","MLI1","Bergmann",FALSE,FALSE,636.308029036543,641.630505598119,TRUE,TRUE
"2925","singlet","Granule","Astrocytes",FALSE,FALSE,550.077259084258,560.957072194732,TRUE,TRUE
"2926","singlet","Oligodendrocytes","Astrocytes",FALSE,FALSE,188.616960003665,203.441935658589,TRUE,TRUE
"2927","singlet","Astrocytes","Ependymal",FALSE,FALSE,200.176170409093,203.27523986999,TRUE,TRUE
"2928","doublet_certain","Astrocytes","Oligodendrocytes",FALSE,FALSE,515.013175839081,573.289762342856,TRUE,TRUE
"2929","doublet_uncertain","Purkinje","MLI2",FALSE,FALSE,801.193713216369,845.146366678703,TRUE,TRUE
"2930","singlet","Bergmann","Candelabrum",TRUE,FALSE,206.148394760665,210.092513379216,TRUE,TRUE
"2931","singlet","Bergmann","Macrophages",TRUE,FALSE,197.769359704167,206.610698025995,TRUE,TRUE
"2932","singlet","Granule","Oligodendrocytes",FALSE,FALSE,658.304998383441,662.731033724161,TRUE,TRUE
"2933","singlet","Astrocytes","Polydendrocytes",FALSE,FALSE,421.231907618188,424.612652554298,TRUE,TRUE
"2934","singlet","Lugaro","Oligodendrocytes",FALSE,FALSE,1064.44755841215,1076.53711554613,TRUE,TRUE
"2935","singlet","Granule","Astrocytes",FALSE,FALSE,399.294427530184,399.197797246316,TRUE,TRUE
"2936","doublet_certain","Bergmann","MLI2",FALSE,TRUE,888.475713564979,953.084895366673,TRUE,TRUE
"2937","singlet","Granule","Golgi",FALSE,FALSE,643.475143693604,644.522256189404,TRUE,TRUE
"2938","singlet","Oligodendrocytes","Ependymal",FALSE,FALSE,262.493212953036,274.753780177883,TRUE,TRUE
"2939","singlet","Granule","Oligodendrocytes",FALSE,FALSE,673.250831677002,694.35402595636,TRUE,TRUE
"2940","singlet","Bergmann","Ependymal",FALSE,FALSE,374.979110516884,394.766472736458,TRUE,TRUE
"2941","singlet","MLI2","Purkinje",FALSE,FALSE,642.592021928292,652.321142529196,TRUE,TRUE
"2942","doublet_uncertain","Astrocytes","Oligodendrocytes",FALSE,FALSE,442.38083695456,472.146151907834,TRUE,TRUE
"2943","singlet","Purkinje","Fibroblast",FALSE,FALSE,304.459408568986,325.592168759289,TRUE,TRUE
"2944","singlet","Granule","Oligodendrocytes",FALSE,FALSE,505.787771195308,509.290738340156,TRUE,TRUE
"2945","singlet","Bergmann","Oligodendrocytes",FALSE,FALSE,503.968062613303,507.312897877529,TRUE,TRUE
"2946","singlet","Astrocytes","MLI2",FALSE,FALSE,288.502878405034,292.674976013716,TRUE,TRUE
"2947","singlet","Oligodendrocytes","Golgi",FALSE,FALSE,474.045012618587,486.988154620476,TRUE,TRUE
"2948","singlet","MLI1","Bergmann",TRUE,FALSE,390.052515827673,398.383524344951,TRUE,TRUE
"2949","singlet","Granule","Ependymal",FALSE,FALSE,699.707205067696,709.59354287481,TRUE,TRUE
"2950","singlet","Granule","Bergmann",FALSE,FALSE,405.607683280077,409.070376903583,TRUE,TRUE
"2951","doublet_certain","Bergmann","Granule",FALSE,FALSE,808.821205384241,853.807795472231,TRUE,TRUE
"2952","singlet","Astrocytes","Ependymal",FALSE,FALSE,238.403213255589,241.717459897781,TRUE,TRUE
"2953","singlet","Purkinje","Fibroblast",FALSE,FALSE,367.781082843686,387.075126465744,TRUE,TRUE
"2954","singlet","MLI1","Ependymal",FALSE,FALSE,308.882108840056,312.716506078734,TRUE,TRUE
"2955","singlet","Granule","Oligodendrocytes",FALSE,FALSE,396.306670048101,397.492008855007,TRUE,TRUE
"2956","singlet","Astrocytes","Granule",TRUE,FALSE,345.026073846126,366.834226192147,TRUE,TRUE
"2957","singlet","Granule","Astrocytes",FALSE,FALSE,1092.11704009327,1095.14981946878,TRUE,TRUE
"2958","singlet","Polydendrocytes","Astrocytes",FALSE,FALSE,391.303528404877,397.975906280507,TRUE,TRUE
"2959","doublet_certain","MLI1","Bergmann",FALSE,FALSE,782.288152631377,855.076133123974,TRUE,TRUE
"2960","singlet","Astrocytes","Bergmann",TRUE,TRUE,327.51494436348,335.241235209224,TRUE,TRUE
"2961","singlet","MLI2","Fibroblast",FALSE,FALSE,370.612970409471,393.909963479868,TRUE,TRUE
"2962","singlet","Granule","Astrocytes",FALSE,FALSE,368.990701545123,374.980524500922,TRUE,TRUE
"2963","singlet","Granule","Endothelial",FALSE,FALSE,633.755492097632,653.754041231447,TRUE,TRUE
"2964","singlet","Granule","Fibroblast",FALSE,FALSE,452.378881482656,455.745242625579,TRUE,TRUE
"2965","singlet","Granule","Polydendrocytes",FALSE,FALSE,367.68234048617,372.289636754699,TRUE,TRUE
"2966","singlet","Granule","Astrocytes",FALSE,FALSE,592.216836358809,606.774946203971,TRUE,TRUE
"2967","singlet","Granule","Astrocytes",FALSE,FALSE,331.044748084614,335.935412341686,TRUE,TRUE
"2968","singlet","Granule","Astrocytes",FALSE,FALSE,485.837748785837,488.242108960466,TRUE,TRUE
"2969","doublet_certain","MLI1","Bergmann",FALSE,TRUE,488.455179313226,545.169138239668,TRUE,TRUE
"2970","singlet","Granule","Fibroblast",FALSE,FALSE,750.941861500342,758.023738501598,TRUE,TRUE
"2971","singlet","Granule","Astrocytes",FALSE,FALSE,512.216191394207,522.459159645808,TRUE,TRUE
"2972","doublet_uncertain","Purkinje","Ependymal",FALSE,FALSE,579.709536614863,623.59965778997,TRUE,TRUE
"2973","singlet","Granule","Astrocytes",FALSE,FALSE,503.079046443131,508.850026898903,TRUE,TRUE
"2974","doublet_certain","Granule","Astrocytes",FALSE,FALSE,607.610515641938,653.610978849373,TRUE,TRUE
"2975","singlet","Bergmann","MLI1",TRUE,FALSE,100.730095770151,106.668122645247,TRUE,TRUE
"2976","doublet_certain","Astrocytes","Granule",TRUE,FALSE,831.383380185586,893.742220001423,TRUE,TRUE
"2977","doublet_certain","Granule","Astrocytes",FALSE,FALSE,476.003443343476,514.491367690694,TRUE,TRUE
"2978","singlet","MLI1","Astrocytes",TRUE,FALSE,269.733483467455,284.520969107756,TRUE,TRUE
"2979","singlet","Granule","Astrocytes",FALSE,FALSE,684.283755299772,693.953374141019,TRUE,TRUE
"2980","singlet","Granule","Astrocytes",FALSE,FALSE,428.048757441578,429.442038045968,TRUE,TRUE
"2981","doublet_certain","MLI1","Bergmann",TRUE,TRUE,382.007958546903,409.653944408675,TRUE,TRUE
"2982","singlet","Granule","Oligodendrocytes",FALSE,FALSE,585.169613434992,588.424083335716,TRUE,TRUE
"2983","singlet","Granule","Astrocytes",FALSE,FALSE,511.984418112155,513.142146939419,TRUE,TRUE
"2984","singlet","Bergmann","Fibroblast",TRUE,FALSE,448.710897303615,458.772364798755,TRUE,TRUE
"2985","singlet","Granule","Astrocytes",FALSE,FALSE,554.069597517089,559.703142769274,TRUE,TRUE
"2986","doublet_uncertain","Bergmann","Purkinje",FALSE,FALSE,510.441335545517,546.921191617976,TRUE,TRUE
"2987","singlet","Oligodendrocytes","Microglia",FALSE,FALSE,298.265303231113,299.90325422239,TRUE,TRUE
"2988","singlet","Granule","Astrocytes",FALSE,FALSE,815.048588704922,814.986949806325,TRUE,TRUE
"2989","doublet_certain","Bergmann","Granule",FALSE,FALSE,1138.73860176252,1249.70370804878,TRUE,TRUE
"2990","doublet_certain","Astrocytes","Oligodendrocytes",FALSE,FALSE,249.786760365506,282.712609818007,TRUE,TRUE
"2991","doublet_certain","Oligodendrocytes","Granule",FALSE,FALSE,718.345905398619,827.970387055824,TRUE,TRUE
"2992","doublet_certain","Oligodendrocytes","Granule",FALSE,FALSE,474.079319822266,528.05204418764,TRUE,TRUE
"2993","doublet_certain","Oligodendrocytes","Granule",FALSE,FALSE,905.095364211165,1035.2434804259,TRUE,TRUE
"2994","singlet","Granule","Ependymal",FALSE,FALSE,424.447954472336,431.780407816652,TRUE,TRUE
"2995","singlet","Granule","Astrocytes",FALSE,FALSE,585.997898043006,590.681238205036,TRUE,TRUE
"2996","singlet","Granule","Lugaro",FALSE,FALSE,478.963592388458,493.764160145152,TRUE,TRUE
"2997","singlet","Granule","Golgi",FALSE,FALSE,748.662721156452,749.347497078277,TRUE,TRUE
"2998","doublet_certain","Granule","Microglia",FALSE,TRUE,539.117793814735,584.801261760612,TRUE,TRUE
"2999","singlet","Granule","Bergmann",FALSE,FALSE,552.856613856006,555.492049903186,TRUE,TRUE
"3000","doublet_certain","Bergmann","Granule",FALSE,FALSE,1141.08307866723,1179.83208355797,TRUE,TRUE
"3001","singlet","Oligodendrocytes","Ependymal",FALSE,FALSE,198.737462002832,219.982517352247,TRUE,TRUE
"3002","doublet_uncertain","Bergmann","Globular",FALSE,FALSE,1012.84616107568,1046.50122819599,TRUE,TRUE
"3003","doublet_certain","Granule","Astrocytes",FALSE,FALSE,567.234899702721,615.00537329975,TRUE,TRUE
"3004","singlet","Astrocytes","Microglia",FALSE,FALSE,351.092992284578,360.666569176245,TRUE,TRUE
"3005","singlet","Oligodendrocytes","Astrocytes",FALSE,FALSE,207.810766572666,217.955327186231,TRUE,TRUE
"3006","singlet","Granule","Astrocytes",FALSE,FALSE,341.797295344813,347.633007237205,TRUE,TRUE
"3007","singlet","Bergmann","Fibroblast",TRUE,FALSE,198.21970087892,201.895286023576,TRUE,TRUE
"3008","doublet_certain","Granule","Astrocytes",FALSE,FALSE,658.643293730074,702.968298575521,TRUE,TRUE
"3009","singlet","Granule","Oligodendrocytes",FALSE,FALSE,446.960843312897,451.243187353137,TRUE,TRUE
"3010","doublet_certain","Purkinje","Astrocytes",FALSE,TRUE,1145.74234120287,1284.05093936366,TRUE,TRUE
"3011","singlet","Granule","Oligodendrocytes",FALSE,FALSE,204.976596732613,218.010114781941,TRUE,TRUE
"3012","singlet","Granule","UBCs",FALSE,FALSE,588.346014156538,590.814065048529,TRUE,TRUE
"3013","singlet","Granule","Fibroblast",FALSE,FALSE,564.248821335902,566.633722688195,TRUE,TRUE
"3014","singlet","Granule","Ependymal",FALSE,FALSE,329.995327619417,332.541347099825,TRUE,TRUE
"3015","doublet_certain","Astrocytes","Granule",FALSE,FALSE,614.196707172583,690.437249006539,TRUE,TRUE
"3016","singlet","Granule","Ependymal",FALSE,FALSE,586.718254417419,588.336498044852,TRUE,TRUE
"3017","singlet","Bergmann","Purkinje",FALSE,FALSE,906.168292579978,912.581170010567,TRUE,TRUE
"3018","singlet","Granule","Oligodendrocytes",FALSE,FALSE,383.247251619138,387.713680447844,TRUE,TRUE
"3019","singlet","Bergmann","Purkinje",TRUE,FALSE,269.725363094561,278.494217069789,TRUE,TRUE
"3020","singlet","Bergmann","Ependymal",FALSE,FALSE,370.932669638315,374.911395884834,TRUE,TRUE
"3021","singlet","Astrocytes","Oligodendrocytes",FALSE,FALSE,214.745444976679,229.60732823895,TRUE,TRUE
"3022","doublet_certain","Astrocytes","Purkinje",TRUE,FALSE,816.650734740016,888.407023162229,TRUE,TRUE
"3023","singlet","Granule","Oligodendrocytes",FALSE,FALSE,620.895543189366,630.537753141884,TRUE,TRUE
"3024","singlet","Granule","MLI2",FALSE,FALSE,477.475800519223,478.047372562685,TRUE,TRUE
"3025","singlet","Granule","Astrocytes",FALSE,FALSE,291.240980611789,301.79062576791,TRUE,TRUE
"3026","doublet_certain","Granule","Purkinje",FALSE,FALSE,624.962491572357,687.817378802473,TRUE,TRUE
"3027","singlet","Granule","Fibroblast",FALSE,FALSE,309.319365927054,312.734903616819,TRUE,TRUE
"3028","singlet","Astrocytes","Oligodendrocytes",FALSE,FALSE,235.845592001119,237.638935490935,TRUE,TRUE
"3029","doublet_certain","Granule","Oligodendrocytes",FALSE,FALSE,1063.60731159481,1202.18093372423,TRUE,TRUE
"3030","singlet","Granule","Astrocytes",FALSE,FALSE,992.512993472237,1000.50933633875,TRUE,TRUE
"3031","singlet","Oligodendrocytes","Astrocytes",FALSE,FALSE,348.212589866623,348.130835676424,TRUE,TRUE
"3032","singlet","Astrocytes","Granule",FALSE,FALSE,143.812355284873,146.71901733307,TRUE,TRUE
"3033","singlet","Granule","Astrocytes",FALSE,FALSE,822.634056270011,822.540886410231,TRUE,TRUE
"3034","doublet_uncertain","Purkinje","Astrocytes",FALSE,FALSE,381.246678820396,414.889989237276,TRUE,TRUE
"3035","singlet","Granule","Astrocytes",FALSE,FALSE,334.475786469543,345.968478403529,TRUE,TRUE
"3036","singlet","Granule","Globular",FALSE,FALSE,683.541661026023,684.350930131954,TRUE,TRUE
"3037","doublet_certain","Granule","Oligodendrocytes",FALSE,FALSE,1104.02675833799,1249.79549355165,TRUE,TRUE
"3038","singlet","Granule","Astrocytes",FALSE,FALSE,363.983027858973,367.368812346052,TRUE,TRUE
"3039","singlet","Granule","Astrocytes",FALSE,FALSE,214.153778025948,217.930769770467,TRUE,TRUE
"3040","singlet","Astrocytes","Granule",FALSE,FALSE,205.962398720538,210.572449286713,TRUE,TRUE
"3041","singlet","Granule","Astrocytes",FALSE,FALSE,440.114680395991,455.655589186028,TRUE,TRUE
"3042","singlet","Oligodendrocytes","Endothelial",FALSE,FALSE,334.062841446992,342.693980596965,TRUE,TRUE
"3043","singlet","Oligodendrocytes","Macrophages",FALSE,FALSE,287.406838468141,293.139996352587,TRUE,TRUE
"3044","doublet_certain","Golgi","Granule",FALSE,FALSE,1016.06484927849,1059.65560330016,TRUE,TRUE
"3045","singlet","MLI1","Macrophages",TRUE,FALSE,164.315972573147,165.50549567675,TRUE,TRUE
"3046","singlet","Granule","Globular",FALSE,FALSE,634.377829554271,634.721585015616,TRUE,TRUE
"3047","doublet_certain","Bergmann","MLI2",TRUE,FALSE,304.379770162696,329.433998855302,TRUE,TRUE
"3048","doublet_certain","Bergmann","Purkinje",FALSE,FALSE,1223.32395909782,1309.60257851507,TRUE,TRUE
"3049","singlet","Oligodendrocytes","Astrocytes",FALSE,FALSE,1306.98612223674,1307.53334314237,TRUE,TRUE
"3050","singlet","Granule","Astrocytes",FALSE,FALSE,591.628465873689,594.517306801521,TRUE,TRUE
"3051","singlet","Granule","Astrocytes",FALSE,FALSE,591.738699918989,595.488568119147,TRUE,TRUE
"3052","doublet_certain","Granule","Oligodendrocytes",FALSE,FALSE,562.505817353443,611.499476086862,TRUE,TRUE
"3053","doublet_certain","Astrocytes","Purkinje",TRUE,FALSE,937.810316024974,1054.52611257342,TRUE,TRUE
"3054","singlet","Bergmann","Candelabrum",TRUE,FALSE,179.88485750548,190.163803337715,TRUE,TRUE
"3055","singlet","Granule","Astrocytes",FALSE,FALSE,371.469737687512,377.422561697796,TRUE,TRUE
"3056","singlet","Bergmann","Candelabrum",FALSE,FALSE,1145.43291232261,1149.75790191406,TRUE,TRUE
"3057","singlet","Granule","UBCs",FALSE,FALSE,285.520387118519,287.123155333705,TRUE,TRUE
"3058","singlet","MLI1","Ependymal",FALSE,FALSE,197.043145808014,202.456487359501,TRUE,TRUE
"3059","singlet","Granule","Microglia",FALSE,FALSE,1001.15119660135,1021.16135559297,TRUE,TRUE
"3060","doublet_uncertain","Endothelial","Granule",FALSE,FALSE,185.598504811854,226.714590719843,TRUE,TRUE
"3061","singlet","Oligodendrocytes","Ependymal",FALSE,FALSE,413.454685569113,418.868457902617,TRUE,TRUE
"3062","doublet_uncertain","Granule","Fibroblast",FALSE,FALSE,491.561832109429,517.303865108725,TRUE,TRUE
"3063","singlet","Granule","Fibroblast",FALSE,FALSE,197.536982275458,198.20055519587,TRUE,TRUE
"3064","singlet","Granule","Endothelial",FALSE,FALSE,458.047729715909,460.648196528327,TRUE,TRUE
"3065","doublet_certain","Bergmann","MLI1",TRUE,TRUE,464.016769650587,523.211591015373,TRUE,TRUE
"3066","singlet","Oligodendrocytes","MLI1",FALSE,FALSE,475.161004137134,476.536143833035,TRUE,TRUE
"3067","doublet_certain","Oligodendrocytes","Granule",FALSE,FALSE,615.330063474825,678.182324382097,TRUE,TRUE
"3068","singlet","Granule","Astrocytes",FALSE,FALSE,642.831366348783,648.552520972329,TRUE,TRUE
"3069","singlet","Bergmann","Ependymal",TRUE,FALSE,199.727693321969,206.198941637625,TRUE,TRUE
"3070","singlet","Granule","Astrocytes",FALSE,FALSE,581.821247096284,595.005853799632,TRUE,TRUE
"3071","singlet","Oligodendrocytes","Astrocytes",FALSE,FALSE,201.8839699571,225.499226487811,TRUE,TRUE
"3072","singlet","Granule","Astrocytes",FALSE,FALSE,392.797512325668,411.112575372077,TRUE,TRUE
"3073","singlet","Oligodendrocytes","Granule",FALSE,FALSE,421.958369813523,445.985130141812,TRUE,TRUE
"3074","singlet","Granule","Ependymal",FALSE,FALSE,397.363061516827,401.120028925281,TRUE,TRUE
"3075","singlet","MLI1","Fibroblast",TRUE,FALSE,214.661514369731,219.165157399626,TRUE,TRUE
"3076","doublet_uncertain","Bergmann","Candelabrum",FALSE,FALSE,652.585149709756,759.363000080992,TRUE,TRUE
"3077","singlet","Granule","Oligodendrocytes",FALSE,FALSE,680.793410486025,690.084725739975,TRUE,TRUE
"3078","singlet","Granule","Oligodendrocytes",FALSE,FALSE,360.18275306348,361.232652804292,TRUE,TRUE
"3079","doublet_certain","Oligodendrocytes","Granule",FALSE,FALSE,1369.91197714244,1523.85942136401,TRUE,TRUE
"3080","singlet","Granule","Astrocytes",FALSE,FALSE,485.727008190872,487.494316987791,TRUE,TRUE
"3081","singlet","MLI2","Granule",TRUE,FALSE,315.725783800185,323.387251274794,TRUE,TRUE
"3082","singlet","Granule","Fibroblast",FALSE,FALSE,330.358663579135,338.402157606869,TRUE,TRUE
"3083","singlet","Lugaro","Bergmann",FALSE,FALSE,450.108406442662,455.747900680824,TRUE,TRUE
"3084","doublet_uncertain","Bergmann","MLI2",TRUE,FALSE,722.74990585884,758.247282267271,TRUE,TRUE
"3085","doublet_certain","Granule","Astrocytes",FALSE,FALSE,651.472770955691,687.318659087573,TRUE,TRUE
"3086","singlet","Granule","Astrocytes",FALSE,FALSE,760.252393370575,771.870459159675,TRUE,TRUE
"3087","singlet","Granule","Astrocytes",FALSE,FALSE,748.176814216427,748.113271501029,TRUE,TRUE
"3088","singlet","Oligodendrocytes","Astrocytes",FALSE,FALSE,395.430585387312,401.938398752417,TRUE,TRUE
"3089","singlet","Granule","Oligodendrocytes",FALSE,FALSE,294.32351362625,299.80520962082,TRUE,TRUE
"3090","singlet","Granule","Astrocytes",FALSE,FALSE,253.37042009723,269.70600438954,TRUE,TRUE
"3091","singlet","Granule","Microglia",FALSE,FALSE,396.518390059372,397.370035759345,TRUE,TRUE
"3092","doublet_uncertain","Fibroblast","Lugaro",FALSE,FALSE,720.909666853531,775.031855215634,TRUE,TRUE
"3093","singlet","Granule","Astrocytes",FALSE,FALSE,838.57819176578,850.412263772109,TRUE,TRUE
"3094","singlet","Granule","Endothelial",FALSE,FALSE,254.875573030246,268.589269162345,TRUE,TRUE
"3095","singlet","Granule","Astrocytes",FALSE,FALSE,392.842579355697,396.711897122658,TRUE,TRUE
"3096","singlet","Granule","Microglia",FALSE,FALSE,413.542763841542,415.92609197553,TRUE,TRUE
"3097","singlet","Granule","Astrocytes",FALSE,FALSE,556.051812745717,571.172145046667,TRUE,TRUE
"3098","singlet","Granule","Astrocytes",FALSE,FALSE,285.899092856927,288.627947905484,TRUE,TRUE
"3099","singlet","Bergmann","Endothelial",FALSE,FALSE,574.00003302904,580.422225770467,TRUE,TRUE
"3100","singlet","Oligodendrocytes","Microglia",FALSE,FALSE,270.846854348521,290.058839570395,TRUE,TRUE
"3101","singlet","MLI1","Astrocytes",FALSE,FALSE,409.017633006584,408.944457030625,TRUE,TRUE
"3102","singlet","MLI1","Astrocytes",TRUE,FALSE,351.806977560537,359.462055150801,TRUE,TRUE
"3103","singlet","MLI2","Ependymal",FALSE,FALSE,184.349789083599,186.611614857559,TRUE,TRUE
